user_id,photo_id,created_at
78,65,2024-09-01 23:21:47.160054
82,65,2024-09-01 23:21:47.160054
87,65,2024-09-01 23:21:47.160054
91,65,2024-09-01 23:21:47.160054
97,65,2024-09-01 23:21:47.160054
3,66,2024-09-01 23:21:47.160054
4,66,2024-09-01 23:21:47.160054
5,66,2024-09-01 23:21:47.160054
6,66,2024-09-01 23:21:47.160054
8,66,2024-09-01 23:21:47.160054
14,66,2024-09-01 23:21:47.160054
15,66,2024-09-01 23:21:47.160054
20,66,2024-09-01 23:21:47.160054
21,66,2024-09-01 23:21:47.160054
24,66,2024-09-01 23:21:47.160054
26,66,2024-09-01 23:21:47.160054
32,66,2024-09-01 23:21:47.160054
35,66,2024-09-01 23:21:47.160054
36,66,2024-09-01 23:21:47.160054
39,66,2024-09-01 23:21:47.160054
41,66,2024-09-01 23:21:47.160054
43,66,2024-09-01 23:21:47.160054
46,66,2024-09-01 23:21:47.160054
47,66,2024-09-01 23:21:47.160054
52,66,2024-09-01 23:21:47.160054
54,66,2024-09-01 23:21:47.160054
55,66,2024-09-01 23:21:47.160054
57,66,2024-09-01 23:21:47.160054
60,66,2024-09-01 23:21:47.160054
61,66,2024-09-01 23:21:47.160054
62,66,2024-09-01 23:21:47.160054
65,66,2024-09-01 23:21:47.160054
66,66,2024-09-01 23:21:47.160054
67,66,2024-09-01 23:21:47.160054
71,66,2024-09-01 23:21:47.160054
75,66,2024-09-01 23:21:47.160054
76,66,2024-09-01 23:21:47.160054
79,66,2024-09-01 23:21:47.160054
87,66,2024-09-01 23:21:47.160054
91,66,2024-09-01 23:21:47.160054
92,66,2024-09-01 23:21:47.160054
93,66,2024-09-01 23:21:47.160054
97,66,2024-09-01 23:21:47.160054
99,66,2024-09-01 23:21:47.160054
3,67,2024-09-01 23:21:47.160054
5,67,2024-09-01 23:21:47.160054
11,67,2024-09-01 23:21:47.160054
14,67,2024-09-01 23:21:47.160054
15,67,2024-09-01 23:21:47.160054
16,67,2024-09-01 23:21:47.160054
17,67,2024-09-01 23:21:47.160054
18,67,2024-09-01 23:21:47.160054
20,67,2024-09-01 23:21:47.160054
21,67,2024-09-01 23:21:47.160054
24,67,2024-09-01 23:21:47.160054
31,67,2024-09-01 23:21:47.160054
32,67,2024-09-01 23:21:47.160054
36,67,2024-09-01 23:21:47.160054
39,67,2024-09-01 23:21:47.160054
40,67,2024-09-01 23:21:47.160054
41,67,2024-09-01 23:21:47.160054
50,67,2024-09-01 23:21:47.160054
54,67,2024-09-01 23:21:47.160054
55,67,2024-09-01 23:21:47.160054
57,67,2024-09-01 23:21:47.160054
60,67,2024-09-01 23:21:47.160054
61,67,2024-09-01 23:21:47.160054
62,67,2024-09-01 23:21:47.160054
63,67,2024-09-01 23:21:47.160054
65,67,2024-09-01 23:21:47.160054
66,67,2024-09-01 23:21:47.160054
67,67,2024-09-01 23:21:47.160054
71,67,2024-09-01 23:21:47.160054
75,67,2024-09-01 23:21:47.160054
76,67,2024-09-01 23:21:47.160054
78,67,2024-09-01 23:21:47.160054
82,67,2024-09-01 23:21:47.160054
91,67,2024-09-01 23:21:47.160054
96,67,2024-09-01 23:21:47.160054
5,68,2024-09-01 23:21:47.160054
6,68,2024-09-01 23:21:47.160054
9,68,2024-09-01 23:21:47.160054
13,68,2024-09-01 23:21:47.160054
14,68,2024-09-01 23:21:47.160054
17,68,2024-09-01 23:21:47.160054
21,68,2024-09-01 23:21:47.160054
22,68,2024-09-01 23:21:47.160054
24,68,2024-09-01 23:21:47.160054
30,68,2024-09-01 23:21:47.160054
32,68,2024-09-01 23:21:47.160054
36,68,2024-09-01 23:21:47.160054
37,68,2024-09-01 23:21:47.160054
41,68,2024-09-01 23:21:47.160054
43,68,2024-09-01 23:21:47.160054
47,68,2024-09-01 23:21:47.160054
54,68,2024-09-01 23:21:47.160054
56,68,2024-09-01 23:21:47.160054
57,68,2024-09-01 23:21:47.160054
61,68,2024-09-01 23:21:47.160054
63,68,2024-09-01 23:21:47.160054
66,68,2024-09-01 23:21:47.160054
67,68,2024-09-01 23:21:47.160054
70,68,2024-09-01 23:21:47.160054
71,68,2024-09-01 23:21:47.160054
75,68,2024-09-01 23:21:47.160054
76,68,2024-09-01 23:21:47.160054
91,68,2024-09-01 23:21:47.160054
93,68,2024-09-01 23:21:47.160054
94,68,2024-09-01 23:21:47.160054
95,68,2024-09-01 23:21:47.160054
98,68,2024-09-01 23:21:47.160054
99,68,2024-09-01 23:21:47.160054
100,68,2024-09-01 23:21:47.160054
2,69,2024-09-01 23:21:47.160054
3,69,2024-09-01 23:21:47.160054
5,69,2024-09-01 23:21:47.160054
11,69,2024-09-01 23:21:47.160054
14,69,2024-09-01 23:21:47.160054
15,69,2024-09-01 23:21:47.160054
18,69,2024-09-01 23:21:47.160054
21,69,2024-09-01 23:21:47.160054
22,69,2024-09-01 23:21:47.160054
24,69,2024-09-01 23:21:47.160054
31,69,2024-09-01 23:21:47.160054
32,69,2024-09-01 23:21:47.160054
33,69,2024-09-01 23:21:47.160054
35,69,2024-09-01 23:21:47.160054
36,69,2024-09-01 23:21:47.160054
37,69,2024-09-01 23:21:47.160054
38,69,2024-09-01 23:21:47.160054
40,69,2024-09-01 23:21:47.160054
41,69,2024-09-01 23:21:47.160054
43,69,2024-09-01 23:21:47.160054
47,69,2024-09-01 23:21:47.160054
50,69,2024-09-01 23:21:47.160054
54,69,2024-09-01 23:21:47.160054
57,69,2024-09-01 23:21:47.160054
62,69,2024-09-01 23:21:47.160054
63,69,2024-09-01 23:21:47.160054
66,69,2024-09-01 23:21:47.160054
70,69,2024-09-01 23:21:47.160054
71,69,2024-09-01 23:21:47.160054
73,69,2024-09-01 23:21:47.160054
75,69,2024-09-01 23:21:47.160054
76,69,2024-09-01 23:21:47.160054
82,69,2024-09-01 23:21:47.160054
91,69,2024-09-01 23:21:47.160054
92,69,2024-09-01 23:21:47.160054
94,69,2024-09-01 23:21:47.160054
95,69,2024-09-01 23:21:47.160054
96,69,2024-09-01 23:21:47.160054
4,70,2024-09-01 23:21:47.160054
5,70,2024-09-01 23:21:47.160054
8,70,2024-09-01 23:21:47.160054
12,70,2024-09-01 23:21:47.160054
13,70,2024-09-01 23:21:47.160054
14,70,2024-09-01 23:21:47.160054
15,70,2024-09-01 23:21:47.160054
21,70,2024-09-01 23:21:47.160054
22,70,2024-09-01 23:21:47.160054
24,70,2024-09-01 23:21:47.160054
32,70,2024-09-01 23:21:47.160054
36,70,2024-09-01 23:21:47.160054
41,70,2024-09-01 23:21:47.160054
42,70,2024-09-01 23:21:47.160054
43,70,2024-09-01 23:21:47.160054
44,70,2024-09-01 23:21:47.160054
50,70,2024-09-01 23:21:47.160054
54,70,2024-09-01 23:21:47.160054
55,70,2024-09-01 23:21:47.160054
57,70,2024-09-01 23:21:47.160054
62,70,2024-09-01 23:21:47.160054
65,70,2024-09-01 23:21:47.160054
66,70,2024-09-01 23:21:47.160054
67,70,2024-09-01 23:21:47.160054
71,70,2024-09-01 23:21:47.160054
72,70,2024-09-01 23:21:47.160054
75,70,2024-09-01 23:21:47.160054
76,70,2024-09-01 23:21:47.160054
85,70,2024-09-01 23:21:47.160054
87,70,2024-09-01 23:21:47.160054
91,70,2024-09-01 23:21:47.160054
94,70,2024-09-01 23:21:47.160054
97,70,2024-09-01 23:21:47.160054
98,70,2024-09-01 23:21:47.160054
3,71,2024-09-01 23:21:47.160054
4,71,2024-09-01 23:21:47.160054
5,71,2024-09-01 23:21:47.160054
10,71,2024-09-01 23:21:47.160054
11,71,2024-09-01 23:21:47.160054
14,71,2024-09-01 23:21:47.160054
16,71,2024-09-01 23:21:47.160054
18,71,2024-09-01 23:21:47.160054
19,71,2024-09-01 23:21:47.160054
20,71,2024-09-01 23:21:47.160054
21,71,2024-09-01 23:21:47.160054
22,71,2024-09-01 23:21:47.160054
24,71,2024-09-01 23:21:47.160054
32,71,2024-09-01 23:21:47.160054
36,71,2024-09-01 23:21:47.160054
39,71,2024-09-01 23:21:47.160054
41,71,2024-09-01 23:21:47.160054
50,71,2024-09-01 23:21:47.160054
54,71,2024-09-01 23:21:47.160054
57,71,2024-09-01 23:21:47.160054
61,71,2024-09-01 23:21:47.160054
65,71,2024-09-01 23:21:47.160054
66,71,2024-09-01 23:21:47.160054
67,71,2024-09-01 23:21:47.160054
71,71,2024-09-01 23:21:47.160054
75,71,2024-09-01 23:21:47.160054
76,71,2024-09-01 23:21:47.160054
78,71,2024-09-01 23:21:47.160054
82,71,2024-09-01 23:21:47.160054
84,71,2024-09-01 23:21:47.160054
85,71,2024-09-01 23:21:47.160054
91,71,2024-09-01 23:21:47.160054
92,71,2024-09-01 23:21:47.160054
93,71,2024-09-01 23:21:47.160054
98,71,2024-09-01 23:21:47.160054
99,71,2024-09-01 23:21:47.160054
100,71,2024-09-01 23:21:47.160054
5,72,2024-09-01 23:21:47.160054
10,72,2024-09-01 23:21:47.160054
11,72,2024-09-01 23:21:47.160054
12,72,2024-09-01 23:21:47.160054
14,72,2024-09-01 23:21:47.160054
17,72,2024-09-01 23:21:47.160054
21,72,2024-09-01 23:21:47.160054
24,72,2024-09-01 23:21:47.160054
31,72,2024-09-01 23:21:47.160054
33,72,2024-09-01 23:21:47.160054
36,72,2024-09-01 23:21:47.160054
37,72,2024-09-01 23:21:47.160054
39,72,2024-09-01 23:21:47.160054
40,72,2024-09-01 23:21:47.160054
41,72,2024-09-01 23:21:47.160054
42,72,2024-09-01 23:21:47.160054
43,72,2024-09-01 23:21:47.160054
46,72,2024-09-01 23:21:47.160054
54,72,2024-09-01 23:21:47.160054
55,72,2024-09-01 23:21:47.160054
57,72,2024-09-01 23:21:47.160054
61,72,2024-09-01 23:21:47.160054
63,72,2024-09-01 23:21:47.160054
66,72,2024-09-01 23:21:47.160054
71,72,2024-09-01 23:21:47.160054
75,72,2024-09-01 23:21:47.160054
76,72,2024-09-01 23:21:47.160054
84,72,2024-09-01 23:21:47.160054
91,72,2024-09-01 23:21:47.160054
92,72,2024-09-01 23:21:47.160054
95,72,2024-09-01 23:21:47.160054
98,72,2024-09-01 23:21:47.160054
100,72,2024-09-01 23:21:47.160054
3,73,2024-09-01 23:21:47.160054
5,73,2024-09-01 23:21:47.160054
9,73,2024-09-01 23:21:47.160054
11,73,2024-09-01 23:21:47.160054
14,73,2024-09-01 23:21:47.160054
18,73,2024-09-01 23:21:47.160054
21,73,2024-09-01 23:21:47.160054
24,73,2024-09-01 23:21:47.160054
27,73,2024-09-01 23:21:47.160054
31,73,2024-09-01 23:21:47.160054
36,73,2024-09-01 23:21:47.160054
41,73,2024-09-01 23:21:47.160054
43,73,2024-09-01 23:21:47.160054
54,73,2024-09-01 23:21:47.160054
57,73,2024-09-01 23:21:47.160054
61,73,2024-09-01 23:21:47.160054
66,73,2024-09-01 23:21:47.160054
67,73,2024-09-01 23:21:47.160054
70,73,2024-09-01 23:21:47.160054
71,73,2024-09-01 23:21:47.160054
72,73,2024-09-01 23:21:47.160054
75,73,2024-09-01 23:21:47.160054
76,73,2024-09-01 23:21:47.160054
78,73,2024-09-01 23:21:47.160054
82,73,2024-09-01 23:21:47.160054
85,73,2024-09-01 23:21:47.160054
87,73,2024-09-01 23:21:47.160054
91,73,2024-09-01 23:21:47.160054
92,73,2024-09-01 23:21:47.160054
98,73,2024-09-01 23:21:47.160054
99,73,2024-09-01 23:21:47.160054
5,74,2024-09-01 23:21:47.160054
8,74,2024-09-01 23:21:47.160054
11,74,2024-09-01 23:21:47.160054
12,74,2024-09-01 23:21:47.160054
13,74,2024-09-01 23:21:47.160054
14,74,2024-09-01 23:21:47.160054
21,74,2024-09-01 23:21:47.160054
22,74,2024-09-01 23:21:47.160054
24,74,2024-09-01 23:21:47.160054
26,74,2024-09-01 23:21:47.160054
27,74,2024-09-01 23:21:47.160054
28,74,2024-09-01 23:21:47.160054
31,74,2024-09-01 23:21:47.160054
36,74,2024-09-01 23:21:47.160054
37,74,2024-09-01 23:21:47.160054
41,74,2024-09-01 23:21:47.160054
47,74,2024-09-01 23:21:47.160054
48,74,2024-09-01 23:21:47.160054
54,74,2024-09-01 23:21:47.160054
57,74,2024-09-01 23:21:47.160054
61,74,2024-09-01 23:21:47.160054
65,74,2024-09-01 23:21:47.160054
66,74,2024-09-01 23:21:47.160054
71,74,2024-09-01 23:21:47.160054
75,74,2024-09-01 23:21:47.160054
76,74,2024-09-01 23:21:47.160054
78,74,2024-09-01 23:21:47.160054
84,74,2024-09-01 23:21:47.160054
85,74,2024-09-01 23:21:47.160054
87,74,2024-09-01 23:21:47.160054
91,74,2024-09-01 23:21:47.160054
96,74,2024-09-01 23:21:47.160054
99,74,2024-09-01 23:21:47.160054
100,74,2024-09-01 23:21:47.160054
3,75,2024-09-01 23:21:47.160054
5,75,2024-09-01 23:21:47.160054
6,75,2024-09-01 23:21:47.160054
8,75,2024-09-01 23:21:47.160054
10,75,2024-09-01 23:21:47.160054
11,75,2024-09-01 23:21:47.160054
13,75,2024-09-01 23:21:47.160054
14,75,2024-09-01 23:21:47.160054
16,75,2024-09-01 23:21:47.160054
21,75,2024-09-01 23:21:47.160054
22,75,2024-09-01 23:21:47.160054
24,75,2024-09-01 23:21:47.160054
26,75,2024-09-01 23:21:47.160054
36,75,2024-09-01 23:21:47.160054
39,75,2024-09-01 23:21:47.160054
40,75,2024-09-01 23:21:47.160054
41,75,2024-09-01 23:21:47.160054
43,75,2024-09-01 23:21:47.160054
47,75,2024-09-01 23:21:47.160054
52,75,2024-09-01 23:21:47.160054
54,75,2024-09-01 23:21:47.160054
55,75,2024-09-01 23:21:47.160054
56,75,2024-09-01 23:21:47.160054
57,75,2024-09-01 23:21:47.160054
66,75,2024-09-01 23:21:47.160054
71,75,2024-09-01 23:21:47.160054
75,75,2024-09-01 23:21:47.160054
76,75,2024-09-01 23:21:47.160054
91,75,2024-09-01 23:21:47.160054
92,75,2024-09-01 23:21:47.160054
93,75,2024-09-01 23:21:47.160054
94,75,2024-09-01 23:21:47.160054
96,75,2024-09-01 23:21:47.160054
3,76,2024-09-01 23:21:47.160054
4,76,2024-09-01 23:21:47.160054
5,76,2024-09-01 23:21:47.160054
8,76,2024-09-01 23:21:47.160054
9,76,2024-09-01 23:21:47.160054
14,76,2024-09-01 23:21:47.160054
17,76,2024-09-01 23:21:47.160054
20,76,2024-09-01 23:21:47.160054
21,76,2024-09-01 23:21:47.160054
24,76,2024-09-01 23:21:47.160054
27,76,2024-09-01 23:21:47.160054
35,76,2024-09-01 23:21:47.160054
36,76,2024-09-01 23:21:47.160054
38,76,2024-09-01 23:21:47.160054
40,76,2024-09-01 23:21:47.160054
41,76,2024-09-01 23:21:47.160054
43,76,2024-09-01 23:21:47.160054
48,76,2024-09-01 23:21:47.160054
54,76,2024-09-01 23:21:47.160054
56,76,2024-09-01 23:21:47.160054
57,76,2024-09-01 23:21:47.160054
66,76,2024-09-01 23:21:47.160054
67,76,2024-09-01 23:21:47.160054
70,76,2024-09-01 23:21:47.160054
71,76,2024-09-01 23:21:47.160054
75,76,2024-09-01 23:21:47.160054
76,76,2024-09-01 23:21:47.160054
91,76,2024-09-01 23:21:47.160054
92,76,2024-09-01 23:21:47.160054
93,76,2024-09-01 23:21:47.160054
99,76,2024-09-01 23:21:47.160054
100,76,2024-09-01 23:21:47.160054
4,77,2024-09-01 23:21:47.160054
5,77,2024-09-01 23:21:47.160054
9,77,2024-09-01 23:21:47.160054
10,77,2024-09-01 23:21:47.160054
11,77,2024-09-01 23:21:47.160054
13,77,2024-09-01 23:21:47.160054
14,77,2024-09-01 23:21:47.160054
21,77,2024-09-01 23:21:47.160054
24,77,2024-09-01 23:21:47.160054
27,77,2024-09-01 23:21:47.160054
28,77,2024-09-01 23:21:47.160054
31,77,2024-09-01 23:21:47.160054
32,77,2024-09-01 23:21:47.160054
36,77,2024-09-01 23:21:47.160054
37,77,2024-09-01 23:21:47.160054
41,77,2024-09-01 23:21:47.160054
47,77,2024-09-01 23:21:47.160054
52,77,2024-09-01 23:21:47.160054
54,77,2024-09-01 23:21:47.160054
55,77,2024-09-01 23:21:47.160054
56,77,2024-09-01 23:21:47.160054
57,77,2024-09-01 23:21:47.160054
62,77,2024-09-01 23:21:47.160054
65,77,2024-09-01 23:21:47.160054
66,77,2024-09-01 23:21:47.160054
71,77,2024-09-01 23:21:47.160054
75,77,2024-09-01 23:21:47.160054
76,77,2024-09-01 23:21:47.160054
82,77,2024-09-01 23:21:47.160054
84,77,2024-09-01 23:21:47.160054
85,77,2024-09-01 23:21:47.160054
91,77,2024-09-01 23:21:47.160054
94,77,2024-09-01 23:21:47.160054
95,77,2024-09-01 23:21:47.160054
100,77,2024-09-01 23:21:47.160054
5,78,2024-09-01 23:21:47.160054
6,78,2024-09-01 23:21:47.160054
9,78,2024-09-01 23:21:47.160054
10,78,2024-09-01 23:21:47.160054
14,78,2024-09-01 23:21:47.160054
16,78,2024-09-01 23:21:47.160054
18,78,2024-09-01 23:21:47.160054
21,78,2024-09-01 23:21:47.160054
24,78,2024-09-01 23:21:47.160054
26,78,2024-09-01 23:21:47.160054
30,78,2024-09-01 23:21:47.160054
33,78,2024-09-01 23:21:47.160054
35,78,2024-09-01 23:21:47.160054
36,78,2024-09-01 23:21:47.160054
37,78,2024-09-01 23:21:47.160054
40,78,2024-09-01 23:21:47.160054
41,78,2024-09-01 23:21:47.160054
42,78,2024-09-01 23:21:47.160054
52,78,2024-09-01 23:21:47.160054
54,78,2024-09-01 23:21:47.160054
55,78,2024-09-01 23:21:47.160054
57,78,2024-09-01 23:21:47.160054
60,78,2024-09-01 23:21:47.160054
65,78,2024-09-01 23:21:47.160054
66,78,2024-09-01 23:21:47.160054
71,78,2024-09-01 23:21:47.160054
73,78,2024-09-01 23:21:47.160054
75,78,2024-09-01 23:21:47.160054
76,78,2024-09-01 23:21:47.160054
91,78,2024-09-01 23:21:47.160054
93,78,2024-09-01 23:21:47.160054
94,78,2024-09-01 23:21:47.160054
97,78,2024-09-01 23:21:47.160054
98,78,2024-09-01 23:21:47.160054
5,79,2024-09-01 23:21:47.160054
11,79,2024-09-01 23:21:47.160054
14,79,2024-09-01 23:21:47.160054
16,79,2024-09-01 23:21:47.160054
17,79,2024-09-01 23:21:47.160054
18,79,2024-09-01 23:21:47.160054
21,79,2024-09-01 23:21:47.160054
22,79,2024-09-01 23:21:47.160054
24,79,2024-09-01 23:21:47.160054
28,79,2024-09-01 23:21:47.160054
31,79,2024-09-01 23:21:47.160054
33,79,2024-09-01 23:21:47.160054
35,79,2024-09-01 23:21:47.160054
36,79,2024-09-01 23:21:47.160054
39,79,2024-09-01 23:21:47.160054
40,79,2024-09-01 23:21:47.160054
41,79,2024-09-01 23:21:47.160054
42,79,2024-09-01 23:21:47.160054
54,79,2024-09-01 23:21:47.160054
57,79,2024-09-01 23:21:47.160054
66,79,2024-09-01 23:21:47.160054
69,79,2024-09-01 23:21:47.160054
70,79,2024-09-01 23:21:47.160054
71,79,2024-09-01 23:21:47.160054
75,79,2024-09-01 23:21:47.160054
76,79,2024-09-01 23:21:47.160054
79,79,2024-09-01 23:21:47.160054
85,79,2024-09-01 23:21:47.160054
91,79,2024-09-01 23:21:47.160054
94,79,2024-09-01 23:21:47.160054
95,79,2024-09-01 23:21:47.160054
96,79,2024-09-01 23:21:47.160054
97,79,2024-09-01 23:21:47.160054
100,79,2024-09-01 23:21:47.160054
2,80,2024-09-01 23:21:47.160054
5,80,2024-09-01 23:21:47.160054
6,80,2024-09-01 23:21:47.160054
9,80,2024-09-01 23:21:47.160054
10,80,2024-09-01 23:21:47.160054
13,80,2024-09-01 23:21:47.160054
14,80,2024-09-01 23:21:47.160054
19,80,2024-09-01 23:21:47.160054
21,80,2024-09-01 23:21:47.160054
24,80,2024-09-01 23:21:47.160054
27,80,2024-09-01 23:21:47.160054
28,80,2024-09-01 23:21:47.160054
30,80,2024-09-01 23:21:47.160054
35,80,2024-09-01 23:21:47.160054
36,80,2024-09-01 23:21:47.160054
37,80,2024-09-01 23:21:47.160054
38,80,2024-09-01 23:21:47.160054
41,80,2024-09-01 23:21:47.160054
52,80,2024-09-01 23:21:47.160054
54,80,2024-09-01 23:21:47.160054
57,80,2024-09-01 23:21:47.160054
60,80,2024-09-01 23:21:47.160054
61,80,2024-09-01 23:21:47.160054
65,80,2024-09-01 23:21:47.160054
66,80,2024-09-01 23:21:47.160054
67,80,2024-09-01 23:21:47.160054
71,80,2024-09-01 23:21:47.160054
75,80,2024-09-01 23:21:47.160054
76,80,2024-09-01 23:21:47.160054
84,80,2024-09-01 23:21:47.160054
87,80,2024-09-01 23:21:47.160054
91,80,2024-09-01 23:21:47.160054
93,80,2024-09-01 23:21:47.160054
96,80,2024-09-01 23:21:47.160054
100,80,2024-09-01 23:21:47.160054
5,81,2024-09-01 23:21:47.160054
9,81,2024-09-01 23:21:47.160054
10,81,2024-09-01 23:21:47.160054
13,81,2024-09-01 23:21:47.160054
14,81,2024-09-01 23:21:47.160054
15,81,2024-09-01 23:21:47.160054
16,81,2024-09-01 23:21:47.160054
17,81,2024-09-01 23:21:47.160054
21,81,2024-09-01 23:21:47.160054
24,81,2024-09-01 23:21:47.160054
26,81,2024-09-01 23:21:47.160054
27,81,2024-09-01 23:21:47.160054
30,81,2024-09-01 23:21:47.160054
35,81,2024-09-01 23:21:47.160054
36,81,2024-09-01 23:21:47.160054
37,81,2024-09-01 23:21:47.160054
38,81,2024-09-01 23:21:47.160054
40,81,2024-09-01 23:21:47.160054
41,81,2024-09-01 23:21:47.160054
52,81,2024-09-01 23:21:47.160054
54,81,2024-09-01 23:21:47.160054
55,81,2024-09-01 23:21:47.160054
57,81,2024-09-01 23:21:47.160054
63,81,2024-09-01 23:21:47.160054
65,81,2024-09-01 23:21:47.160054
66,81,2024-09-01 23:21:47.160054
67,81,2024-09-01 23:21:47.160054
71,81,2024-09-01 23:21:47.160054
75,81,2024-09-01 23:21:47.160054
76,81,2024-09-01 23:21:47.160054
78,81,2024-09-01 23:21:47.160054
85,81,2024-09-01 23:21:47.160054
91,81,2024-09-01 23:21:47.160054
92,81,2024-09-01 23:21:47.160054
96,81,2024-09-01 23:21:47.160054
97,81,2024-09-01 23:21:47.160054
98,81,2024-09-01 23:21:47.160054
99,81,2024-09-01 23:21:47.160054
4,82,2024-09-01 23:21:47.160054
5,82,2024-09-01 23:21:47.160054
6,82,2024-09-01 23:21:47.160054
9,82,2024-09-01 23:21:47.160054
10,82,2024-09-01 23:21:47.160054
12,82,2024-09-01 23:21:47.160054
13,82,2024-09-01 23:21:47.160054
14,82,2024-09-01 23:21:47.160054
16,82,2024-09-01 23:21:47.160054
18,82,2024-09-01 23:21:47.160054
19,82,2024-09-01 23:21:47.160054
21,82,2024-09-01 23:21:47.160054
22,82,2024-09-01 23:21:47.160054
24,82,2024-09-01 23:21:47.160054
26,82,2024-09-01 23:21:47.160054
28,82,2024-09-01 23:21:47.160054
33,82,2024-09-01 23:21:47.160054
36,82,2024-09-01 23:21:47.160054
37,82,2024-09-01 23:21:47.160054
41,82,2024-09-01 23:21:47.160054
44,82,2024-09-01 23:21:47.160054
50,82,2024-09-01 23:21:47.160054
52,82,2024-09-01 23:21:47.160054
54,82,2024-09-01 23:21:47.160054
57,82,2024-09-01 23:21:47.160054
66,82,2024-09-01 23:21:47.160054
71,82,2024-09-01 23:21:47.160054
75,82,2024-09-01 23:21:47.160054
76,82,2024-09-01 23:21:47.160054
79,82,2024-09-01 23:21:47.160054
91,82,2024-09-01 23:21:47.160054
92,82,2024-09-01 23:21:47.160054
93,82,2024-09-01 23:21:47.160054
95,82,2024-09-01 23:21:47.160054
96,82,2024-09-01 23:21:47.160054
3,83,2024-09-01 23:21:47.160054
5,83,2024-09-01 23:21:47.160054
11,83,2024-09-01 23:21:47.160054
12,83,2024-09-01 23:21:47.160054
14,83,2024-09-01 23:21:47.160054
16,83,2024-09-01 23:21:47.160054
17,83,2024-09-01 23:21:47.160054
18,83,2024-09-01 23:21:47.160054
19,83,2024-09-01 23:21:47.160054
21,83,2024-09-01 23:21:47.160054
24,83,2024-09-01 23:21:47.160054
27,83,2024-09-01 23:21:47.160054
28,83,2024-09-01 23:21:47.160054
30,83,2024-09-01 23:21:47.160054
35,83,2024-09-01 23:21:47.160054
36,83,2024-09-01 23:21:47.160054
38,83,2024-09-01 23:21:47.160054
40,83,2024-09-01 23:21:47.160054
41,83,2024-09-01 23:21:47.160054
48,83,2024-09-01 23:21:47.160054
54,83,2024-09-01 23:21:47.160054
57,83,2024-09-01 23:21:47.160054
62,83,2024-09-01 23:21:47.160054
66,83,2024-09-01 23:21:47.160054
70,83,2024-09-01 23:21:47.160054
71,83,2024-09-01 23:21:47.160054
75,83,2024-09-01 23:21:47.160054
76,83,2024-09-01 23:21:47.160054
91,83,2024-09-01 23:21:47.160054
92,83,2024-09-01 23:21:47.160054
95,83,2024-09-01 23:21:47.160054
2,84,2024-09-01 23:21:47.160054
4,84,2024-09-01 23:21:47.160054
5,84,2024-09-01 23:21:47.160054
6,84,2024-09-01 23:21:47.160054
8,84,2024-09-01 23:21:47.160054
9,84,2024-09-01 23:21:47.160054
13,84,2024-09-01 23:21:47.160054
14,84,2024-09-01 23:21:47.160054
15,84,2024-09-01 23:21:47.160054
17,84,2024-09-01 23:21:47.160054
19,84,2024-09-01 23:21:47.160054
21,84,2024-09-01 23:21:47.160054
24,84,2024-09-01 23:21:47.160054
26,84,2024-09-01 23:21:47.160054
35,84,2024-09-01 23:21:47.160054
36,84,2024-09-01 23:21:47.160054
39,84,2024-09-01 23:21:47.160054
41,84,2024-09-01 23:21:47.160054
44,84,2024-09-01 23:21:47.160054
46,84,2024-09-01 23:21:47.160054
47,84,2024-09-01 23:21:47.160054
48,84,2024-09-01 23:21:47.160054
54,84,2024-09-01 23:21:47.160054
57,84,2024-09-01 23:21:47.160054
62,84,2024-09-01 23:21:47.160054
63,84,2024-09-01 23:21:47.160054
66,84,2024-09-01 23:21:47.160054
70,84,2024-09-01 23:21:47.160054
71,84,2024-09-01 23:21:47.160054
75,84,2024-09-01 23:21:47.160054
76,84,2024-09-01 23:21:47.160054
82,84,2024-09-01 23:21:47.160054
91,84,2024-09-01 23:21:47.160054
92,84,2024-09-01 23:21:47.160054
99,84,2024-09-01 23:21:47.160054
5,85,2024-09-01 23:21:47.160054
10,85,2024-09-01 23:21:47.160054
13,85,2024-09-01 23:21:47.160054
14,85,2024-09-01 23:21:47.160054
19,85,2024-09-01 23:21:47.160054
21,85,2024-09-01 23:21:47.160054
22,85,2024-09-01 23:21:47.160054
24,85,2024-09-01 23:21:47.160054
26,85,2024-09-01 23:21:47.160054
28,85,2024-09-01 23:21:47.160054
30,85,2024-09-01 23:21:47.160054
31,85,2024-09-01 23:21:47.160054
35,85,2024-09-01 23:21:47.160054
36,85,2024-09-01 23:21:47.160054
41,85,2024-09-01 23:21:47.160054
42,85,2024-09-01 23:21:47.160054
43,85,2024-09-01 23:21:47.160054
44,85,2024-09-01 23:21:47.160054
46,85,2024-09-01 23:21:47.160054
47,85,2024-09-01 23:21:47.160054
48,85,2024-09-01 23:21:47.160054
54,85,2024-09-01 23:21:47.160054
57,85,2024-09-01 23:21:47.160054
60,85,2024-09-01 23:21:47.160054
66,85,2024-09-01 23:21:47.160054
67,85,2024-09-01 23:21:47.160054
70,85,2024-09-01 23:21:47.160054
71,85,2024-09-01 23:21:47.160054
75,85,2024-09-01 23:21:47.160054
76,85,2024-09-01 23:21:47.160054
91,85,2024-09-01 23:21:47.160054
92,85,2024-09-01 23:21:47.160054
93,85,2024-09-01 23:21:47.160054
95,85,2024-09-01 23:21:47.160054
96,85,2024-09-01 23:21:47.160054
99,85,2024-09-01 23:21:47.160054
2,86,2024-09-01 23:21:47.160054
